frequency(KHz)            input                  off                     on
0.00499975001249938	-197.935196169710	-245.721815578205	-215.420288860141
0.00999950002499875	-197.935192603264	-223.421857076771	-216.136890209463
0.0149992500374981	-197.935181903926	-235.836970138284	-215.409328379648
0.0199990000499975	-197.935164071767	-232.619490467400	-214.345080328363
0.0249987500624969	-197.935139106824	-233.377530701161	-213.507088424419
0.0299985000749962	-197.935107009185	-229.288717429678	-215.451060745987
0.0349982500874956	-197.935067778936	-225.010951056322	-220.507370730978
0.0399980000999950	-197.935021416245	-233.753146873343	-218.548550381556
0.0449977501124944	-197.934967921268	-227.832446497196	-216.572723201509
0.0499975001249937	-197.934907294183	-225.481514462798	-218.425054092722
0.0549972501374931	-197.934839535161	-243.232465412932	-222.645517165802
0.0599970001499925	-197.934764644479	-227.323829276906	-231.400449705637
0.0649967501624919	-197.934682622369	-231.022828290031	-224.995247434858
0.0699965001749913	-197.934593469126	-225.684226673474	-222.593778732308
0.0749962501874906	-197.934497185031	-223.701696985595	-229.808975118426
0.0799960001999900	-197.934393770416	-238.077641490409	-227.054303662521
0.0849957502124894	-197.934283225630	-224.047089948958	-223.044312165249
0.0899955002249887	-197.934165551067	-233.141395021801	-220.691578574185
0.0949952502374881	-197.934040747126	-231.490222209505	-220.197209046397
0.0999950002499875	-197.933908814220	-229.152862639270	-224.500751665199
0.104994750262487	-197.933769752795	-227.646669531483	-220.477496813711
0.109994500274986	-197.933623563340	-250.999931947284	-218.823542922110
0.114994250287486	-197.933470246315	-238.197982833330	-222.280414505867
0.119994000299985	-197.933309802285	-226.333253472556	-223.710929323010
0.124993750312484	-197.933142231767	-226.018087258759	-218.364164893402
0.129993500324984	-197.932967535357	-230.867258566971	-216.063003029783
0.134993250337483	-197.932785713614	-222.247178676626	-215.688096613984
0.139993000349983	-197.932596767167	-232.244295144751	-214.591508820587
0.144992750362482	-197.932400696690	-227.899798069263	-211.566196551969
0.149992500374981	-197.932197502793	-234.908456055592	-210.867360921927
0.154992250387481	-197.931987186222	-222.713442595994	-212.086153696140
0.159992000399980	-197.931769747653	-224.311921318972	-213.155739942540
0.164991750412479	-197.931545187829	-247.932031450846	-211.946428409681
0.169991500424979	-197.931313507524	-228.791299974587	-210.967834964402
0.174991250437478	-197.931074707533	-223.021002234921	-211.090954025055
0.179991000449977	-197.930828788636	-228.861357720065	-213.852885972594
0.184990750462477	-197.930575751678	-228.703393222033	-216.866609603254
0.189990500474976	-197.930315597544	-231.343930926580	-214.916918248873
0.194990250487476	-197.930048327083	-241.405660146381	-213.599796611891
0.199990000499975	-197.929773941245	-231.155244945251	-213.563629876806
0.204989750512474	-197.929492440904	-230.820037921986	-214.038851002904
0.209989500524974	-197.929203827040	-221.700532861359	-215.935614845878
0.214989250537473	-197.928908100643	-234.164743210954	-214.503384362838
0.219989000549973	-197.928605262703	-223.159982130821	-212.642033897906
0.224988750562472	-197.928295314258	-223.528673107431	-212.366921756726
0.229988500574971	-197.927978256346	-224.949499469326	-213.302598570005
0.234988250587471	-197.927654090036	-222.538922105730	-213.072641799188
0.239988000599970	-197.927322816465	-220.797152990920	-212.315766768751
0.244987750612469	-197.926984436710	-225.040304969442	-213.050147197413
0.249987500624969	-197.926638951930	-229.780611996887	-216.761688633999
0.254987250637468	-197.926286363301	-235.520404503183	-215.535639617827
0.259987000649968	-197.925926672018	-227.923411317360	-211.470034080922
0.264986750662467	-197.925559879284	-224.532860297997	-210.910200787204
0.269986500674966	-197.925185986368	-229.548918969454	-213.378336695354
0.274986250687466	-197.924804994533	-221.654160091027	-216.848037042784
0.279986000699965	-197.924416905036	-224.813628443900	-217.090133892500
0.284985750712464	-197.924021719221	-227.316119511196	-216.705016989060
0.289985500724964	-197.923619438398	-221.047026523696	-219.507502623665
0.294985250737463	-197.923210063954	-230.846353710968	-222.355187174501
0.299985000749963	-197.922793597254	-229.104519065713	-221.799316254576
0.304984750762462	-197.922370039724	-229.377339080280	-219.659822370200
0.309984500774961	-197.921939392772	-227.155364261613	-216.938011965579
0.314984250787461	-197.921501657867	-235.206321667973	-215.599978870450
0.319984000799960	-197.921056836497	-221.312770544282	-215.479123825885
0.324983750812459	-197.920604930155	-226.122898586892	-214.488993851780
0.329983500824959	-197.920145940362	-224.450921942067	-213.695768333655
0.334983250837458	-197.919679868671	-224.707508087118	-213.998805059970
0.339983000849958	-197.919206716652	-228.675738116608	-216.149267130672
0.344982750862457	-197.918726485912	-227.625378235474	-220.109652449052
0.349982500874956	-197.918239178062	-224.349304180325	-216.603709730700
0.354982250887456	-197.917744794748	-232.143808413094	-216.132732663268
0.359982000899955	-197.917243337642	-227.681100148637	-217.133837517755
0.364981750912454	-197.916734808422	-235.390983297073	-221.172579758544
0.369981500924954	-197.916219208811	-234.000077600111	-220.368509642699
0.374981250937453	-197.915696540553	-226.715292123857	-214.828143043490
0.379981000949952	-197.915166805402	-233.795311386187	-213.525790443115
0.384980750962452	-197.914630005128	-221.380378223058	-217.277519372864
0.389980500974951	-197.914086141557	-220.984012397469	-236.932497293512
0.394980250987451	-197.913535216515	-216.669875554733	-218.400845353679
0.399980000999950	-197.912977231856	-218.607286667531	-214.674990841201
0.404979751012449	-197.912412189455	-215.895549124681	-215.320954005349
0.409979501024949	-197.911840091207	-216.278786561710	-218.029501310177
0.414979251037448	-197.911260939049	-221.459593130574	-217.206603911013
0.419979001049947	-197.910674734925	-223.045962703289	-215.277287045982
0.424978751062447	-197.910081480797	-223.604144438070	-219.643566090827
0.429978501074946	-197.909481178648	-225.668512708538	-224.024292687309
0.434978251087446	-197.908873830514	-230.065097264555	-216.443774273038
0.439978001099945	-197.908259438444	-221.732100425859	-213.377912689367
0.444977751112444	-197.907638004459	-223.473725862483	-215.239459999476
0.449977501124944	-197.907009530685	-220.686638860579	-218.056355581546
0.454977251137443	-197.906374019207	-219.505446509726	-215.029471359012
0.459977001149942	-197.905731472163	-217.606165091324	-213.162786773497
0.464976751162442	-197.905081891705	-220.398611348453	-215.154576471501
0.469976501174941	-197.904425280011	-224.199771886684	-219.554823079527
0.474976251187441	-197.903761639290	-220.838791482788	-219.487113340307
0.479976001199940	-197.903090971754	-221.887819476457	-215.797956969162
0.484975751212439	-197.902413279637	-238.341803727834	-217.520897906128
0.489975501224939	-197.901728565226	-228.116781508838	-222.668167051850
0.494975251237438	-197.901036830806	-227.916091907825	-216.164874335165
0.499975001249937	-197.900338078692	-235.293990561403	-213.631368097726
0.504974751262437	-197.899632311211	-218.340690258493	-215.765572359675
0.509974501274936	-197.898919530733	-221.022550625258	-220.564350983110
0.514974251287436	-197.898199739631	-222.389387535309	-217.405326664719
0.519974001299935	-197.897472940326	-220.665563693865	-212.945717906517
0.524973751312434	-197.896739135210	-216.246052483322	-211.584688488417
0.529973501324934	-197.895998326767	-220.511354757469	-215.810878599932
0.534973251337433	-197.895250517453	-220.578135866652	-227.429636007030
0.539973001349932	-197.894495709762	-221.933668567455	-216.630411050908
0.544972751362432	-197.893733906212	-219.507452491387	-212.163524578234
0.549972501374931	-197.892965109342	-217.089777373006	-212.936782199724
0.554972251387431	-197.892189321704	-220.373622142756	-217.854217617710
0.559972001399930	-197.891406545897	-216.064945290916	-229.004798687797
0.564971751412429	-197.890616784525	-220.535112085057	-218.749270869357
0.569971501424929	-197.889820040194	-215.948426241819	-219.500519578432
0.574971251437428	-197.889016315581	-219.116691729810	-227.860519001144
0.579971001449927	-197.888205613341	-222.584314138965	-215.473131024807
0.584970751462427	-197.887387936176	-222.793140843182	-214.213245508307
0.589970501474926	-197.886563286792	-226.003760778436	-216.573446160930
0.594970251487426	-197.885731667952	-230.805073102574	-234.398280280822
0.599970001499925	-197.884893082392	-222.913336428699	-217.303347262704
0.604969751512424	-197.884047532892	-222.711887791030	-212.985511873563
0.609969501524924	-197.883195022278	-234.633301285292	-214.958957293621
0.614969251537423	-197.882335553358	-218.141478114328	-225.264012578036
0.619969001549923	-197.881469128995	-218.860620072692	-218.036057660292
0.624968751562422	-197.880595752035	-220.965515781279	-214.156145766276
0.629968501574921	-197.879715425396	-219.408213051451	-215.090976870437
0.634968251587421	-197.878828151973	-215.257016511671	-226.470947815971
0.639968001599920	-197.877933934711	-215.918485762669	-221.213779225367
0.644967751612419	-197.877032776568	-214.204253043213	-215.805451243191
0.649967501624919	-197.876124680510	-215.487568323083	-216.810733258075
0.654967251637418	-197.875209649547	-215.383593841058	-221.570941143587
0.659967001649917	-197.874287686700	-215.803721869741	-214.347650323795
0.664966751662417	-197.873358795012	-213.904792089065	-211.470593878701
0.669966501674916	-197.872422977537	-215.856697942240	-212.448691105408
0.674966251687416	-197.871480237380	-217.442245615262	-214.797803678152
0.679966001699915	-197.870530577631	-214.880557870465	-218.306171056999
0.684965751712414	-197.869574001427	-218.372620609179	-231.511635949450
0.689965501724914	-197.868610511914	-218.857277496450	-219.254673331611
0.694965251737413	-197.867640112269	-218.247958854625	-218.462761039039
0.699965001749912	-197.866662805680	-218.713604271173	-216.876837263141
0.704964751762412	-197.865678595351	-221.191132310375	-216.864920792854
0.709964501774911	-197.864687484539	-220.436713642756	-221.052601072305
0.714964251787411	-197.863689476478	-224.578543609557	-224.818865237640
0.719964001799910	-197.862684574457	-221.371225938567	-220.465829676608
0.724963751812409	-197.861672781771	-228.609138974034	-221.924359453150
0.729963501824909	-197.860654101739	-230.030182254756	-220.637589847694
0.734963251837408	-197.859628537694	-227.975204225059	-224.826035327094
0.739963001849908	-197.858596093005	-231.701201853487	-223.952589621855
0.744962751862407	-197.857556771054	-220.592188053460	-219.013491576068
0.749962501874906	-197.856510575234	-217.460706165612	-218.787525919169
0.754962251887406	-197.855457508972	-218.324645586169	-220.150271777290
0.759962001899905	-197.854397575716	-217.117781024969	-226.041695221450
0.764961751912404	-197.853330778924	-219.532388488780	-225.409492941284
0.769961501924904	-197.852257122086	-219.827494415376	-218.304966218301
0.774961251937403	-197.851176608701	-226.502093627543	-219.211529776923
0.779961001949903	-197.850089242299	-226.692417674944	-216.455678053183
0.784960751962402	-197.848995026424	-223.349266787733	-214.379254549220
