0.200000000000000	-204.271694994063
0.400000000000000	-200.924595109930
0.600000000000000	-200.067503113463
0.800000000000000	-199.218693051036
1.00000000000000	-199.371799095099
1.20000000000000	-199.452332827522
1.40000000000000	-199.821103188918
1.60000000000000	-199.940769632406
1.80000000000000	-199.971510977607
2.00000000000000	-199.619180874651
2.20000000000000	-198.462797489423
2.40000000000000	-196.233653915755
2.60000000000000	-192.539741042482
2.80000000000000	-187.451495160041
3	-181.715528851705
3.20000000000000	-176.436946719238
3.40000000000000	-171.946399912878
3.60000000000000	-168.565470557230
3.80000000000000	-166.392038907572
4.00000000000000	-165.106159473406
4.20000000000000	-164.080999423765
4.40000000000000	-163.395446658589
4.60000000000000	-163.085884314408
4.80000000000000	-162.989642908453
5	-163.089588024988
5.20000000000000	-163.414688339452
5.40000000000000	-163.656124809188
5.60000000000000	-163.771864543482
5.80000000000000	-163.961008545520
6	-164.274313816819
6.20000000000000	-164.419060451446
6.40000000000000	-164.710416507954
6.60000000000000	-165.242897216068
6.80000000000000	-165.812253691788
7	-166.294234168850
7.20000000000000	-166.912354507374
7.40000000000000	-167.514271029874
7.60000000000000	-167.875819309318
7.80000000000000	-168.177868595788
8.00000000000000	-168.528715442061
8.20000000000000	-168.913409094961
8.40000000000000	-169.289627224453
8.60000000000000	-169.800133630287
8.80000000000000	-170.326180557157
9	-170.821327638034
9.20000000000000	-171.368180646932
9.40000000000000	-172.065160597892
9.60000000000000	-172.854130258384
9.80000000000000	-173.673704031629
10	-174.431509993073
10.2000000000000	-175.032875311753
10.4000000000000	-175.498034588817
10.6000000000000	-175.795724270524
10.8000000000000	-176.093228283147
11.0000000000000	-176.635232746145
11.2000000000000	-177.393796478546
11.4000000000000	-178.000789531740
11.6000000000000	-178.599708979308
11.8000000000000	-179.323049366799
12	-179.850053993478
12.2000000000000	-180.162821104595
12.4000000000000	-180.838288273599
12.6000000000000	-181.622148389255
12.8000000000000	-182.200957113383
13	-182.870242246679
13.2000000000000	-183.572671216824
13.4000000000000	-183.980280781686
13.6000000000000	-184.365418644969
13.8000000000000	-184.787263579038
14	-184.989030092200
14.2000000000000	-185.163544371618
14.4000000000000	-185.505555997394
14.6000000000000	-185.759103252938
14.8000000000000	-186.061072600567
15	-186.627779498101
15.2000000000000	-187.355424925255
15.4000000000000	-187.780777872603
15.6000000000000	-188.374229036136
15.8000000000000	-188.934587961100
16.0000000000000	-189.385610268981
16.2000000000000	-189.705078685454
16.4000000000000	-190.064257632166
16.6000000000000	-190.353360169668
16.8000000000000	-190.437355359255
17	-190.735552327449
17.2000000000000	-190.801272935983
17.4000000000000	-191.434177305294
17.6000000000000	-191.729741064636
17.8000000000000	-192.432349744750
18	-192.842494104746
18.2000000000000	-194.054331150414
18.4000000000000	-194.540089405172
18.6000000000000	-195.381134256341
18.8000000000000	-196.017879565904
19	-197.085388612345
19.2000000000000	-197.243272808849
19.4000000000000	-197.934140830986
19.6000000000000	-198.579423191887
19.8000000000000	-199.467146331877
20	-199.501105961003
20.2000000000000	-200.222603897539
20.4000000000000	-200.391750990852
20.6000000000000	-200.511778527685
20.8000000000000	-199.824388815176
21	-199.517428915896
21.2000000000000	-198.338255571334
21.4000000000000	-197.414554622123
21.6000000000000	-196.233688747154
21.8000000000000	-195.530093842352
22.0000000000000	-194.579335890024
22.2000000000000	-194.115442053265
22.4000000000000	-193.430435651069
22.6000000000000	-192.859152731807
22.8000000000000	-192.052886062457
23	-191.481272656268
23.2000000000000	-190.752723517341
23.4000000000000	-190.191041498701
23.6000000000000	-189.853277360964
23.8000000000000	-189.584259145067
24	-189.367895897264
24.2000000000000	-189.098466366182
24.4000000000000	-188.688006518591
24.6000000000000	-187.936560695464
24.8000000000000	-187.257531595069
25	-186.359898150914
25.2000000000000	-185.507705805698
25.4000000000000	-184.866227346734
25.6000000000000	-184.318881869499
25.8000000000000	-183.856593238786
26	-183.653703569879
26.2000000000000	-183.532957897408
26.4000000000000	-183.221742638624
26.6000000000000	-182.982460307953
26.8000000000000	-182.650552658537
27	-182.006354277684
27.2000000000000	-181.480140623675
27.4000000000000	-181.039498524221
27.6000000000000	-180.442794145045
27.8000000000000	-179.877211641120
28	-179.621946311124
28.2000000000000	-179.037811275520
28.4000000000000	-178.445923360322
28.6000000000000	-177.914937090199
28.8000000000000	-177.446514842268
29.0000000000000	-176.736069586052
29.2000000000000	-176.254568248172
29.4000000000000	-175.749079761818
29.6000000000000	-175.140845454681
29.8000000000000	-174.274346978299
30	-173.439855369450
30.2000000000000	-172.456230684599
30.4000000000000	-171.565545446847
30.6000000000000	-170.936560445290
30.8000000000000	-170.490015991701
31	-169.891519696948
31.2000000000000	-169.318335271190
31.4000000000000	-168.418837162917
31.6000000000000	-167.341866858268
31.8000000000000	-166.326462436631
32.0000000000000	-165.788296953375
32.2000000000000	-165.427105458714
32.4000000000000	-165.624837291945
32.6000000000000	-166.013111127752
32.8000000000000	-166.341068936302
33	-166.373331459384
33.2000000000000	-166.380895539302
33.4000000000000	-166.029924917212
33.6000000000000	-165.550142847111
33.8000000000000	-165.041664815088
34	-164.696242525310
34.2000000000000	-164.257420929019
34.4000000000000	-163.918011143719
34.6000000000000	-163.674056550595
